Sujet Age Gender Blind Block Essai Structure Numeral Group Colored_dots Couleur_cible Couleur_filler Nombre_caseN Couleurcible_caseN Nombre_caseS Couleurcible_caseS Nombre_caseE Couleurcible_caseE Nombre_caseO Couleurcible_caseO Distance Expected_value Condition Response Response_time
13 36 F N 2 7 exactly 5 NA 6 red yellow 2 0 3 1 3 1 2 0 1 ? Superior 1.04438642298 5153
13 36 F N 2 8 no-less-than 5 NA 7 green black 3 1 1 0 3 0 4 1 2 TRUE Superior 0 14909
13 36 F N 2 9 exactly 5 NA 3 blue black 3 0 3 1 6 0 5 0 -2 FALSE Inferior 0.261096605744 7048
13 36 F N 2 10 exactly 6 NA 4 red green 5 0 1 0 4 1 1 0 -2 FALSE Inferior 3.39425587467 5619
13 36 F N 2 11 no-more-than 6 NA 7 blue red 1 1 5 0 2 1 4 1 1 FALSE Superior 2.08877284595 17994
13 36 F N 2 12 more-than 4 NA 3 red blue 4 0 1 1 3 0 5 0 -1 FALSE Inferior 1.30548302872 5364
13 36 F N 2 13 exactly 5 NA 8 red blue 3 1 4 1 1 0 1 1 3 ? Superior 1.82767624021 6988
13 36 F N 2 14 exactly 5 NA 4 blue black 6 0 3 0 3 0 3 1 -1 FALSE Inferior 2.87206266319 4138
13 36 F N 2 15 less-than 5 NA 2 blue red 1 1 1 0 6 0 1 0 -3 TRUE Inferior 99.7389033943 4985
13 36 F N 2 16 exactly 6 NA 6 red green 1 1 4 0 5 1 6 0 0 TRUE Equal 97.6501305483 6980
13 36 F N 2 17 less-than 5 NA 3 green blue 4 0 6 0 5 1 5 0 -2 TRUE Inferior 2.08877284595 5074
13 36 F N 2 18 no-less-than 6 NA 8 blue yellow 4 1 3 1 1 1 1 0 2 TRUE Superior 2.08877284595 9860
13 36 F N 2 19 more-than 4 NA 7 red black 4 0 3 1 3 1 1 1 3 TRUE Superior 100 6433
13 36 F N 2 20 exactly 6 NA 3 red green 1 0 5 0 4 0 2 1 -3 FALSE Inferior 3.13315926893 12100
13 36 F N 2 21 no-more-than 5 NA 8 green red 4 0 3 1 1 1 4 1 3 FALSE Superior 3.13315926893 9434
13 36 F N 2 22 less-than 6 NA 6 green red 4 1 1 1 3 0 1 1 0 FALSE Equal 2.61096605744 12171
13 36 F N 2 23 more-than 4 NA 6 blue red 3 1 6 0 3 1 6 0 2 TRUE Superior 99.2167101828 8972
13 36 F N 2 24 no-more-than 5 NA 4 green black 3 1 2 0 5 0 5 0 -1 TRUE Inferior 1.30548302872 6288
13 36 F N 2 25 less-than 6 NA 7 red green 2 0 3 0 2 1 5 1 1 FALSE Superior 2.3498694517 6371
13 36 F N 2 26 no-less-than 6 NA 9 green blue 3 1 3 1 3 1 2 0 3 TRUE Superior 1.04438642298 10756
13 36 F N 2 27 exactly 4 A 4 blue green 1 0 6 0 1 0 4 1 0 TRUE Equal 99.2167101828 11018
13 36 F N 2 28 exactly 4 A 7 blue black 4 1 3 1 6 0 2 0 3 ? Superior 1.56657963446 4500
13 36 F N 2 29 no-more-than 6 NA 6 blue green 3 0 1 1 5 0 5 1 0 TRUE Equal 99.7389033943 5979
13 36 F N 2 30 no-more-than 4 NA 2 green blue 4 0 6 1 6 0 5 0 -2 TRUE Inferior 0.522193211488 5527
13 36 F N 2 31 more-than 6 NA 9 green blue 5 1 1 0 4 1 6 0 3 TRUE Superior 2.61096605744 7816
13 36 F N 2 32 no-more-than 5 NA 6 red green 2 1 3 0 2 1 2 1 1 FALSE Superior 1.56657963446 7544
13 36 F N 2 33 no-less-than 5 NA 5 blue red 1 1 3 1 1 1 2 0 0 TRUE Equal 100 11565
13 36 F N 2 34 exactly 4 NA 1 red blue 4 0 5 0 3 1 6 0 -3 FALSE Inferior 2.3498694517 5606
13 36 F N 2 35 exactly 6 A 8 green red 3 0 1 0 6 1 2 1 2 ? Superior 3.13315926893 7094
13 36 F N 2 36 exactly 6 NA 9 red yellow 4 1 5 1 4 0 3 0 3 ? Superior 2.87206266319 5897
13 36 F N 2 37 more-than 6 NA 3 red blue 1 1 4 0 5 0 6 0 -3 FALSE Inferior 1.56657963446 5186
13 36 F N 2 38 more-than 5 NA 3 blue green 3 1 5 0 5 0 2 0 -2 FALSE Inferior 0 4544
13 36 F N 2 39 more-than 5 NA 8 green blue 3 0 3 1 2 1 3 1 3 TRUE Superior 100 4000
13 36 F N 2 40 less-than 6 NA 5 green yellow 5 1 1 0 6 0 4 0 -1 TRUE Inferior 100 7548
