Sujet Age Gender Blind Block Essai Structure Numeral Group Colored_dots Couleur_cible Couleur_filler Nombre_caseN Couleurcible_caseN Nombre_caseS Couleurcible_caseS Nombre_caseE Couleurcible_caseE Nombre_caseO Couleurcible_caseO Distance Expected_value Condition Response Response_time
2 41 F Y 1 77 exactly 6 NA 7 green black 1 0 6 0 5 1 2 1 1 ? Superior 91.1227154047 4881
2 41 F Y 1 78 exactly 5 NA 4 green blue 2 0 2 0 2 1 3 0 -1 FALSE Inferior 3.39425587467 1501
2 41 F Y 1 79 no-less-than 5 NA 6 green blue 1 1 2 1 3 1 2 0 1 TRUE Superior 30.0261096606 3867
2 41 F Y 1 80 no-more-than 5 NA 2 green black 4 1 4 0 2 0 4 0 -3 TRUE Inferior 10.7049608355 14762
2 41 F Y 1 81 exactly 6 A 6 blue black 6 1 3 0 2 0 6 0 0 TRUE Equal 100 6044
2 41 F Y 1 82 exactly 4 A 7 red black 2 0 4 1 2 0 3 1 3 ? Superior 19.8433420366 4426
2 41 F Y 1 83 no-less-than 4 NA 3 blue red 2 0 1 0 5 1 5 0 -1 FALSE Inferior 10.7049608355 6795
2 41 F Y 1 84 no-less-than 4 NA 6 green black 3 0 2 1 2 1 2 1 2 TRUE Superior 14.3603133159 6594
2 41 F Y 1 85 exactly 6 A 7 red yellow 4 0 1 1 3 0 6 1 1 ? Superior 0 7245
2 41 F Y 1 86 no-more-than 6 NA 9 red yellow 4 1 1 0 2 1 3 1 3 FALSE Superior 52.7415143603 5676
2 41 F Y 1 87 no-more-than 6 NA 5 blue black 4 0 3 1 4 0 3 0 -1 TRUE Inferior 1.82767624021 10899
2 41 F Y 1 88 less-than 6 NA 3 green red 4 1 6 0 6 0 6 0 -3 TRUE Inferior 100 7681
2 41 F Y 1 89 exactly 5 NA 2 green red 4 1 3 0 2 0 6 0 -3 FALSE Inferior 0 5636
2 41 F Y 1 90 no-less-than 5 NA 2 red blue 3 0 4 1 1 0 4 0 -3 FALSE Inferior 0 5690
2 41 F Y 1 91 exactly 6 NA 5 green red 1 1 4 0 2 0 6 0 -1 FALSE Inferior 0 13516
2 41 F Y 1 92 less-than 4 NA 5 green red 3 1 2 1 1 0 1 0 1 FALSE Superior 2.08877284595 5331
2 41 F Y 1 93 exactly 6 NA 6 blue red 2 0 1 1 5 1 4 0 0 TRUE Equal 100 4616
2 41 F Y 1 94 no-more-than 4 NA 7 red green 3 1 6 0 1 1 3 1 3 FALSE Superior 12.0104438642 2219
2 41 F Y 1 95 more-than 4 NA 6 red green 3 1 4 0 1 0 3 1 2 TRUE Superior 49.3472584856 5454
2 41 F Y 1 96 exactly 5 NA 8 green yellow 4 1 2 0 4 1 5 0 3 ? Superior 0.783289817232 3560
2 41 F Y 1 97 no-more-than 4 NA 2 green blue 2 0 5 1 2 0 5 0 -2 TRUE Inferior 58.2245430809 5953
2 41 F Y 1 98 less-than 4 NA 2 green blue 6 0 2 1 2 0 5 0 -2 TRUE Inferior 100 1798
2 41 F Y 1 99 no-more-than 5 NA 7 green black 1 0 4 1 1 0 3 1 2 FALSE Superior 13.315926893 7547
2 41 F Y 1 100 exactly 4 NA 4 green blue 2 0 3 0 3 1 1 1 0 TRUE Equal 100 5539
2 41 F Y 1 101 less-than 6 NA 8 blue green 4 1 5 0 4 1 5 0 2 FALSE Superior 0 6462
2 41 F Y 1 102 no-more-than 5 NA 3 red blue 6 1 1 0 6 0 6 0 -2 TRUE Inferior 100 1674
2 41 F Y 1 103 exactly 4 NA 6 green blue 3 0 3 1 3 1 6 0 2 ? Superior 0 3521
