Subject,Age,Gender,Blind,Block,Trial,Sentence,Numeral,Colored_dots,Couleur_cible,Couleur_filler,Nombre_caseN,Couleurcible_caseN,Nombre_caseS,Couleurcible_caseS,Nombre_caseE,Couleurcible_caseE,Nombre_caseO,Couleurcible_caseO,Distance,Expected_value,Condition,Response,Response_time,Group
16,36,F,N,2,67,no-more-than,4,7,green,black,2,1,2,1,3,1,6,0,3,FALSE,Superior,0,5680,no
16,36,F,N,2,68,more-than,5,2,red,black,3,0,1,0,5,1,1,0,-3,FALSE,Inferior,0,6403,no
16,36,F,N,2,69,more-than,5,6,green,red,3,1,3,1,1,0,2,0,1,TRUE,Superior,100,15528,no
16,36,F,N,2,70,no-less-than,6,3,red,yellow,1,0,5,0,5,0,1,1,-3,FALSE,Inferior,1.82767624,10628,no
16,36,F,N,2,71,no-less-than,6,7,blue,green,3,1,4,1,3,0,4,0,1,TRUE,Superior,1.044386423,10492,no
16,36,F,N,2,72,more-than,6,6,red,yellow,2,1,4,0,2,1,2,1,0,FALSE,Equal,3.394255875,6394,no
16,36,F,N,2,73,more-than,5,4,green,blue,2,0,4,1,2,0,3,0,-1,FALSE,Inferior,0,5313,no
16,36,F,N,2,74,exactly,5,5,red,blue,4,1,5,0,1,1,6,0,0,TRUE,Equal,97.12793734,4715,no
16,36,F,N,2,75,exactly,4,6,blue,green,5,0,4,0,2,1,4,1,2,?,Superior,0,4317,yes
16,36,F,N,2,76,exactly,5,7,blue,yellow,2,0,2,1,2,0,5,1,2,?,Superior,2.610966057,4164,yes
16,36,F,N,2,77,no-less-than,4,1,red,black,4,0,2,1,4,0,5,0,-3,FALSE,Inferior,1.566579634,6345,no
16,36,F,N,2,78,less-than,6,4,green,red,3,0,6,0,5,0,6,1,-2,TRUE,Inferior,1.305483029,4829,no
16,36,F,N,2,79,less-than,4,3,green,red,4,0,3,0,1,1,1,0,-1,TRUE,Inferior,100,8408,no
16,36,F,N,2,80,exactly,4,7,green,yellow,2,1,3,1,2,1,2,0,3,?,Superior,1.82767624,4009,no
16,36,F,N,2,81,no-less-than,5,2,blue,green,5,0,5,0,3,1,6,0,-3,FALSE,Inferior,2.349869452,14195,no
16,36,F,N,2,82,less-than,5,7,blue,yellow,2,0,1,0,1,1,6,1,2,FALSE,Superior,9.138381201,4621,no
16,36,F,N,2,83,more-than,4,2,green,yellow,4,0,1,0,4,0,4,1,-2,FALSE,Inferior,14.62140992,5169,no
16,36,F,N,2,84,exactly,5,5,blue,red,4,0,3,0,6,0,5,1,0,TRUE,Equal,100,5427,yes
16,36,F,N,2,85,less-than,5,8,green,red,1,1,4,1,2,0,3,1,3,FALSE,Superior,8.61618799,7640,no
16,36,F,N,2,86,more-than,4,5,green,yellow,3,1,4,0,2,0,2,1,1,TRUE,Superior,100,3413,no
16,36,F,N,2,87,exactly,4,4,blue,green,2,1,5,0,2,0,2,1,0,TRUE,Equal,100,3108,no
16,36,F,N,2,88,less-than,6,8,red,blue,3,1,3,1,2,0,2,1,2,FALSE,Superior,9.399477807,4571,no
16,36,F,N,2,89,no-more-than,5,2,green,red,5,0,5,1,2,0,2,0,-3,TRUE,Inferior,4.960835509,5025,no
16,36,F,N,2,90,exactly,4,2,red,blue,4,0,2,0,1,0,6,1,-2,FALSE,Inferior,5.221932115,4420,no
16,36,F,N,2,91,no-more-than,4,3,red,yellow,5,0,2,0,6,1,5,0,-1,TRUE,Inferior,100,6972,no
16,36,F,N,2,92,no-less-than,5,4,green,black,5,0,4,0,1,0,4,1,-1,FALSE,Inferior,4.699738903,5842,no
16,36,F,N,2,93,no-more-than,4,1,red,black,5,0,4,1,1,0,2,0,-3,TRUE,Inferior,7.310704961,5627,no
16,36,F,N,2,94,more-than,6,5,blue,red,6,0,4,1,5,0,2,0,-1,FALSE,Inferior,1.82767624,9058,no
16,36,F,N,2,95,exactly,5,2,red,blue,4,0,4,0,3,0,1,1,-3,FALSE,Inferior,2.610966057,3771,no
16,36,F,N,2,96,no-less-than,4,3,red,green,6,1,6,0,4,0,3,0,-1,FALSE,Inferior,3.65535248,5089,no
16,36,F,N,2,97,no-less-than,4,7,red,black,3,1,2,1,2,1,1,0,3,TRUE,Superior,8.61618799,3692,no
16,36,F,N,2,98,no-more-than,6,3,blue,green,5,1,5,0,3,0,4,0,-3,TRUE,Inferior,100,16011,no
16,36,F,N,2,99,less-than,4,4,blue,green,6,0,2,1,3,0,2,1,0,FALSE,Equal,2.088772846,7033,no
16,36,F,N,2,100,exactly,4,3,blue,green,3,1,2,0,1,0,3,0,-1,FALSE,Inferior,1.82767624,4179,no
16,36,F,N,2,101,less-than,6,3,red,yellow,2,1,6,0,6,0,3,0,-3,TRUE,Inferior,97.91122715,4652,no
16,36,F,N,2,102,no-less-than,4,5,red,green,1,1,3,0,2,1,2,1,1,TRUE,Superior,3.133159269,4754,no
16,36,F,N,2,103,exactly,6,6,red,black,3,0,1,0,6,0,6,1,0,TRUE,Equal,98.17232376,3308,yes
16,36,F,N,2,104,exactly,6,9,blue,yellow,4,0,6,1,1,0,3,1,3,?,Superior,3.65535248,5020,yes
16,36,F,N,2,105,exactly,5,6,green,red,1,0,5,1,1,1,4,0,1,?,Superior,1.044386423,13187,yes
16,36,F,N,2,106,no-more-than,4,6,green,red,3,1,1,0,1,1,2,1,2,FALSE,Superior,6.005221932,5996,no
16,36,F,N,2,107,less-than,5,5,blue,black,3,0,1,1,3,0,4,1,0,FALSE,Equal,7.832898172,8145,no
16,36,F,N,2,108,less-than,4,2,blue,red,2,1,4,0,1,0,3,0,-2,TRUE,Inferior,5.221932115,11195,no
16,36,F,N,2,109,exactly,4,4,green,red,2,1,1,0,1,0,2,1,0,TRUE,Equal,97.38903394,4266,no
16,36,F,N,2,110,less-than,4,5,blue,red,2,1,3,1,6,0,4,0,1,FALSE,Superior,9.399477807,4598,no
16,36,F,N,2,111,no-more-than,6,9,blue,red,3,1,6,0,3,1,3,1,3,FALSE,Superior,4.438642298,5616,no
16,36,F,N,2,112,no-more-than,5,5,blue,green,2,1,1,1,2,1,5,0,0,TRUE,Equal,100,7228,no
16,36,F,N,2,113,no-less-than,6,5,green,yellow,2,1,1,0,6,0,3,0,-1,FALSE,Inferior,4.177545692,3931,no
16,36,F,N,2,114,exactly,4,5,green,yellow,2,1,6,0,1,1,2,1,1,?,Superior,5.744125326,17748,no
16,36,F,N,2,115,no-more-than,5,3,red,green,1,1,1,0,4,0,1,0,-2,TRUE,Inferior,14.88250653,6192,no
16,36,F,N,2,116,no-less-than,4,2,blue,yellow,2,0,5,1,2,0,1,0,-2,FALSE,Inferior,4.699738903,6075,no
16,36,F,N,2,117,less-than,5,6,red,yellow,1,1,3,0,1,1,4,1,1,FALSE,Superior,7.310704961,4299,no
16,36,F,N,2,118,more-than,4,1,blue,yellow,6,0,2,0,2,1,4,0,-3,FALSE,Inferior,9.138381201,4715,no
16,36,F,N,2,119,less-than,4,6,green,blue,3,1,3,1,5,0,4,0,2,FALSE,Superior,16.97127937,4850,no
16,36,F,N,2,120,no-less-than,6,4,green,black,1,0,4,0,2,0,5,1,-2,FALSE,Inferior,99.73890339,4181,no
16,36,F,N,3,1,only1,4,4,blue,black,2,1,6,0,1,1,1,1,0,TRUE,Equal,98.43342037,4784,no
16,36,F,N,3,2,only2,4,7,green,blue,3,1,6,0,2,1,2,1,3,FALSE,Superior,3.133159269,3493,no
16,36,F,N,3,3,only2,5,7,blue,green,6,1,1,1,3,0,4,0,2,FALSE,Superior,9.660574413,3323,no
16,36,F,N,3,4,only2,6,6,green,black,2,1,2,1,4,0,2,1,0,TRUE,Equal,99.21671018,4036,no
16,36,F,N,3,5,only2,4,4,blue,black,1,1,1,1,2,1,1,0,0,TRUE,Equal,99.47780679,4842,no
16,36,F,N,3,6,only2,4,4,blue,yellow,1,1,1,1,1,0,2,1,0,TRUE,Equal,49.08616188,3986,no
16,36,F,N,3,7,only1,5,8,red,green,3,1,3,1,2,1,1,0,3,FALSE,Superior,0,3403,no
16,36,F,N,3,8,only1,6,7,red,green,4,0,2,1,5,1,2,0,1,FALSE,Superior,3.916449086,3708,no
16,36,F,N,3,9,only2,4,4,blue,yellow,1,1,4,0,3,1,3,0,0,TRUE,Equal,100,3803,no
16,36,F,N,3,10,only2,5,5,red,green,1,1,1,1,3,1,3,0,0,TRUE,Equal,50.39164491,4547,no
16,36,F,N,3,11,only1,5,7,green,blue,2,1,3,1,2,1,3,0,2,FALSE,Superior,99.21671018,5122,no
16,36,F,N,3,12,only1,4,4,blue,yellow,3,1,1,0,3,0,1,1,0,TRUE,Equal,99.47780679,6723,no
16,36,F,N,3,13,only1,5,5,red,black,2,1,3,1,3,0,3,0,0,TRUE,Equal,99.73890339,3210,no
16,36,F,N,3,14,only2,5,6,green,red,4,1,4,0,4,0,2,1,1,FALSE,Superior,0,4036,no
16,36,F,N,3,15,only1,4,4,blue,black,1,1,2,1,1,1,6,0,0,TRUE,Equal,100,3699,no
16,36,F,N,3,16,only2,6,8,green,red,4,0,4,1,4,0,4,1,2,FALSE,Superior,99.21671018,4088,no
16,36,F,N,3,17,only2,4,6,green,black,2,1,2,1,4,0,2,1,2,FALSE,Superior,2.349869452,6189,no
16,36,F,N,3,18,only2,6,7,blue,yellow,1,1,5,0,3,1,3,1,1,FALSE,Superior,0,5892,no
16,36,F,N,3,19,only2,6,9,green,blue,3,1,4,1,1,0,2,1,3,FALSE,Superior,3.394255875,4968,no
16,36,F,N,3,20,only1,6,6,red,green,2,1,4,1,5,0,6,0,0,TRUE,Equal,98.95561358,4373,no
16,36,F,N,3,21,only2,4,5,red,green,3,1,1,1,1,0,1,1,1,FALSE,Superior,2.610966057,4169,no
16,36,F,N,3,22,only1,6,6,red,yellow,5,1,5,0,5,0,1,1,0,TRUE,Equal,96.08355091,3092,no
16,36,F,N,3,23,only2,5,8,blue,red,4,1,4,1,2,0,6,0,3,FALSE,Superior,4.438642298,5837,no
16,36,F,N,3,24,only1,4,7,green,yellow,2,1,5,0,3,1,2,1,3,FALSE,Superior,50.91383812,2751,no
16,36,F,N,3,25,only1,6,8,blue,yellow,4,1,4,1,1,0,3,0,2,FALSE,Superior,51.43603133,3832,no
16,36,F,N,3,26,only1,5,5,blue,red,3,1,3,0,1,0,2,1,0,TRUE,Equal,99.21671018,5129,no
16,36,F,N,3,27,only1,6,9,blue,black,5,1,3,0,2,1,2,1,3,FALSE,Superior,4.438642298,2839,no
16,36,F,N,3,28,only1,5,5,green,black,3,0,4,1,4,0,1,1,0,TRUE,Equal,97.65013055,2850,no
16,36,F,N,3,29,only2,5,5,green,black,6,0,3,1,2,1,2,0,0,TRUE,Equal,94.25587467,3917,no
16,36,F,N,3,30,only2,6,6,green,blue,5,0,4,1,1,1,1,1,0,TRUE,Equal,100,4937,no
16,36,F,N,3,31,only1,4,6,blue,green,1,0,1,1,3,1,2,1,2,FALSE,Superior,2.088772846,3658,no
16,36,F,N,3,32,only1,5,6,red,blue,1,1,4,1,2,0,1,1,1,FALSE,Superior,2.610966057,5109,no
16,36,F,N,3,33,only1,6,6,red,yellow,2,1,2,0,2,1,2,1,0,TRUE,Equal,96.86684073,2833,no
16,36,F,N,3,34,only2,5,5,green,yellow,2,1,1,1,2,1,4,0,0,TRUE,Equal,100,5561,no
16,36,F,N,3,35,only2,6,6,green,yellow,3,0,1,1,5,1,6,0,0,TRUE,Equal,96.08355091,3189,no
16,36,F,N,3,36,only1,4,5,blue,red,1,1,1,1,3,1,2,0,1,FALSE,Superior,3.65535248,3354,no
17,46,M,N,1,1,less-than,4,2,blue,green,4,0,2,1,4,0,5,0,-2,TRUE,Inferior,,,no
17,46,M,N,1,2,exactly,6,9,blue,green,2,1,2,1,5,0,5,1,3,?,Superior,,,no
17,46,M,N,1,3,no-more-than,5,3,blue,green,2,0,2,1,6,0,1,0,-2,TRUE,Inferior,,,no
17,46,M,N,1,4,more-than,5,6,red,black,4,1,4,0,3,0,2,1,1,TRUE,Superior,,,no
17,46,M,N,1,5,no-more-than,4,7,blue,green,1,1,3,1,3,1,2,0,3,FALSE,Superior,,,no
17,46,M,N,1,6,no-more-than,4,2,blue,red,4,0,6,1,6,0,6,0,-2,TRUE,Inferior,,,no
17,46,M,N,1,7,less-than,5,3,red,blue,6,0,3,1,5,0,3,0,-2,TRUE,Inferior,,,no
17,46,M,N,1,8,exactly,5,7,red,black,6,0,2,1,6,0,5,1,2,?,Superior,,,yes
17,46,M,N,1,9,no-more-than,6,6,blue,red,1,1,5,1,5,0,3,0,0,TRUE,Equal,,,no
17,46,M,N,1,10,less-than,5,4,red,blue,2,0,6,0,6,0,1,1,-1,TRUE,Inferior,,,no
17,46,M,N,1,11,less-than,5,7,green,black,1,0,1,1,3,0,6,1,2,FALSE,Superior,,,no
17,46,M,N,1,12,no-less-than,6,5,green,black,2,1,6,0,1,0,5,0,-1,FALSE,Inferior,,,no
17,46,M,N,1,13,no-less-than,6,3,red,blue,2,0,3,1,3,0,2,0,-3,FALSE,Inferior,,,no
17,46,M,N,1,14,exactly,4,4,green,yellow,3,1,4,0,2,0,1,1,0,TRUE,Equal,,,no
17,46,M,N,1,15,less-than,5,5,blue,black,5,0,2,0,3,1,2,1,0,FALSE,Equal,,,no
17,46,M,N,1,16,exactly,6,9,green,red,6,1,3,1,4,0,5,0,3,?,Superior,,,yes
17,46,M,N,1,17,exactly,4,7,green,black,2,1,2,1,2,0,3,1,3,?,Superior,,,no
17,46,M,N,1,18,no-more-than,6,7,green,yellow,4,1,2,1,1,1,6,0,1,FALSE,Superior,,,no
17,46,M,N,1,19,more-than,6,7,green,red,6,0,3,1,3,0,4,1,1,TRUE,Superior,,,no
17,46,M,N,1,20,no-less-than,4,4,red,green,5,0,1,1,2,0,3,1,0,TRUE,Equal,,,no
17,46,M,N,1,21,more-than,6,4,red,yellow,2,0,3,0,3,0,3,1,-2,FALSE,Inferior,,,no
17,46,M,N,1,22,no-less-than,5,3,red,blue,3,0,2,1,5,0,6,0,-2,FALSE,Inferior,,,no
17,46,M,N,1,23,no-less-than,4,2,blue,red,5,0,1,0,1,1,3,0,-2,FALSE,Inferior,,,no
17,46,M,N,1,24,exactly,5,5,green,yellow,5,0,5,1,6,0,5,0,0,TRUE,Equal,,,yes
17,46,M,N,1,25,more-than,4,7,red,black,3,1,6,0,2,1,2,1,3,TRUE,Superior,,,no
17,46,M,N,1,26,exactly,5,8,green,black,1,0,5,1,3,1,5,0,3,?,Superior,,,yes
17,46,M,N,1,27,less-than,6,3,red,black,1,0,3,1,1,0,6,0,-3,TRUE,Inferior,,,no
17,46,M,N,1,28,exactly,6,5,green,black,6,0,1,1,4,0,3,0,-1,FALSE,Inferior,,,no
17,46,M,N,1,29,no-less-than,6,9,red,blue,5,1,2,1,2,1,4,0,3,TRUE,Superior,,,no
17,46,M,N,1,30,more-than,4,3,red,black,6,0,2,0,1,1,5,0,-1,FALSE,Inferior,,,no
17,46,M,N,1,31,more-than,5,3,green,red,6,0,2,0,1,1,5,0,-2,FALSE,Inferior,,,no
17,46,M,N,1,32,more-than,6,8,red,blue,6,0,5,0,5,1,3,1,2,TRUE,Superior,,,no
17,46,M,N,1,33,exactly,6,8,green,blue,1,1,4,1,3,1,3,0,2,?,Superior,,,no
17,46,M,N,1,34,less-than,4,5,red,green,1,1,2,1,2,0,2,1,1,FALSE,Superior,,,no
17,46,M,N,1,35,more-than,6,3,red,blue,3,0,4,0,4,0,5,1,-3,FALSE,Inferior,,,no
17,46,M,N,1,36,more-than,4,6,red,yellow,2,1,3,1,1,1,3,0,2,TRUE,Superior,,,no
17,46,M,N,1,37,exactly,4,5,green,yellow,2,0,4,1,6,0,1,1,1,?,Superior,,,yes
17,46,M,N,1,38,more-than,5,8,green,yellow,6,1,2,1,4,0,4,0,3,TRUE,Superior,,,no
17,46,M,N,1,39,exactly,5,6,red,black,1,1,5,1,3,0,5,0,1,?,Superior,,,yes
17,46,M,N,1,40,no-less-than,4,7,green,blue,5,0,3,1,1,1,3,1,3,TRUE,Superior,,,no
17,46,M,N,1,41,exactly,4,3,blue,red,1,0,2,1,3,0,4,0,-1,FALSE,Inferior,,,no
17,46,M,N,1,42,more-than,4,5,green,black,5,0,2,1,4,0,3,1,1,TRUE,Superior,,,no
17,46,M,N,1,43,no-more-than,4,4,red,black,2,1,4,0,4,0,2,1,0,TRUE,Equal,,,no
17,46,M,N,1,44,exactly,4,5,blue,green,1,1,2,1,2,1,6,0,1,?,Superior,,,no
17,46,M,N,1,45,less-than,4,6,red,black,2,1,2,1,2,1,2,0,2,FALSE,Superior,,,no
17,46,M,N,1,46,more-than,6,5,blue,green,4,0,5,0,2,0,4,1,-1,FALSE,Inferior,,,no
17,46,M,N,1,47,no-less-than,5,7,green,red,6,1,1,1,4,0,6,0,2,TRUE,Superior,,,no
17,46,M,N,1,48,no-less-than,4,5,green,black,3,1,5,0,1,1,1,1,1,TRUE,Superior,,,no
17,46,M,N,1,49,no-more-than,4,3,red,blue,6,0,6,0,6,0,6,1,-1,TRUE,Inferior,,,no
17,46,M,N,1,50,less-than,4,1,red,blue,6,0,6,1,5,0,6,0,-3,TRUE,Inferior,,,no
17,46,M,N,1,51,exactly,4,7,green,black,2,0,3,1,3,0,4,1,3,?,Superior,,,yes
17,46,M,N,1,52,less-than,5,2,green,yellow,5,1,1,0,5,0,3,0,-3,TRUE,Inferior,,,no
17,46,M,N,1,53,exactly,6,4,blue,green,6,1,4,0,6,0,3,0,-2,FALSE,Inferior,,,no
17,46,M,N,1,54,less-than,6,7,red,green,4,1,1,1,5,0,2,1,1,FALSE,Superior,,,no
17,46,M,N,1,55,less-than,4,4,green,red,3,1,4,0,1,1,3,0,0,FALSE,Equal,,,no
17,46,M,N,1,56,less-than,6,9,green,red,5,1,3,0,2,1,2,1,3,FALSE,Superior,,,no
17,46,M,N,1,57,exactly,6,3,green,black,5,0,5,1,6,0,4,0,-3,FALSE,Inferior,,,no
17,46,M,N,1,58,no-more-than,6,8,blue,green,3,1,2,1,6,0,3,1,2,FALSE,Superior,,,no
17,46,M,N,1,59,exactly,4,4,red,blue,4,1,4,0,1,0,1,0,0,TRUE,Equal,,,yes
17,46,M,N,1,60,no-less-than,5,2,green,red,5,0,2,0,5,1,1,0,-3,FALSE,Inferior,,,no
17,46,M,N,1,61,exactly,4,6,green,yellow,3,0,4,1,4,0,2,1,2,?,Superior,,,yes
17,46,M,N,1,62,less-than,6,4,red,green,4,0,6,1,2,0,1,0,-2,TRUE,Inferior,,,no
17,46,M,N,1,63,exactly,6,6,green,blue,5,1,1,0,1,1,5,0,0,TRUE,Equal,,,no
17,46,M,N,1,64,no-more-than,6,3,red,blue,3,0,5,1,2,0,4,0,-3,TRUE,Inferior,,,no
17,46,M,N,1,65,exactly,4,1,red,black,4,1,2,0,4,0,6,0,-3,FALSE,Inferior,,,no
17,46,M,N,1,66,no-less-than,5,8,green,red,2,1,2,0,3,1,3,1,3,TRUE,Superior,,,no
17,46,M,N,1,67,no-less-than,4,3,red,black,3,1,3,0,2,0,6,0,-1,FALSE,Inferior,,,no
17,46,M,N,1,68,less-than,6,6,blue,green,4,0,2,1,4,1,5,0,0,FALSE,Equal,,,no
17,46,M,N,1,69,no-more-than,5,5,green,red,4,1,1,1,6,0,6,0,0,TRUE,Equal,,,no
17,46,M,N,1,70,less-than,5,8,blue,yellow,6,0,4,1,4,1,2,0,3,FALSE,Superior,,,no
17,46,M,N,1,71,no-less-than,5,6,blue,black,5,0,1,1,4,1,1,1,1,TRUE,Superior,,,no
17,46,M,N,1,72,exactly,5,5,green,yellow,2,1,2,1,6,0,1,1,0,TRUE,Equal,,,no
17,46,M,N,1,73,more-than,5,7,blue,red,1,1,4,1,2,1,1,0,2,TRUE,Superior,,,no
17,46,M,N,1,74,more-than,4,4,red,green,1,1,2,1,1,1,2,0,0,FALSE,Equal,,,no
17,46,M,N,1,75,exactly,5,6,red,blue,1,1,1,1,1,0,4,1,1,?,Superior,,,no
17,46,M,N,1,76,exactly,5,8,blue,yellow,1,1,4,1,5,0,3,1,3,?,Superior,,,no
17,46,M,N,1,77,more-than,4,2,red,blue,1,1,4,0,6,0,4,0,-2,FALSE,Inferior,,,no
17,46,M,N,1,78,less-than,4,7,green,black,2,1,2,1,3,1,5,0,3,FALSE,Superior,,,no
17,46,M,N,1,79,no-more-than,6,4,green,blue,3,1,1,0,6,0,3,0,-2,TRUE,Inferior,,,no
17,46,M,N,1,80,less-than,6,5,blue,red,1,0,2,0,1,0,3,1,-1,TRUE,Inferior,,,no
17,46,M,N,1,81,more-than,6,6,red,black,3,1,3,0,3,1,6,0,0,FALSE,Equal,,,no
17,46,M,N,1,82,exactly,5,5,blue,red,1,1,4,1,3,0,4,0,0,TRUE,Equal,,,no
17,46,M,N,1,83,no-less-than,6,4,green,red,4,1,4,0,4,0,3,0,-2,FALSE,Inferior,,,no
17,46,M,N,1,84,exactly,6,7,blue,black,6,1,4,0,3,0,1,1,1,?,Superior,,,yes
17,46,M,N,1,85,no-more-than,5,8,green,blue,2,1,6,1,3,0,6,0,3,FALSE,Superior,,,no
17,46,M,N,1,86,exactly,4,2,blue,black,4,0,2,1,4,0,6,0,-2,FALSE,Inferior,,,no
17,46,M,N,1,87,no-more-than,4,5,red,black,6,0,3,1,3,0,2,1,1,FALSE,Superior,,,no
17,46,M,N,1,88,no-less-than,5,5,red,blue,2,1,2,0,2,1,1,1,0,TRUE,Equal,,,no
17,46,M,N,1,89,exactly,4,4,green,blue,2,1,6,0,2,1,3,0,0,TRUE,Equal,,,no
17,46,M,N,1,90,exactly,5,3,blue,black,5,1,6,0,1,0,2,0,-2,FALSE,Inferior,,,no
17,46,M,N,1,91,exactly,6,6,blue,yellow,6,0,2,1,2,1,2,1,0,TRUE,Equal,,,no
17,46,M,N,1,92,no-less-than,4,6,red,black,3,1,3,0,3,1,6,0,2,TRUE,Superior,,,no
17,46,M,N,1,93,more-than,4,1,blue,black,2,1,5,0,5,0,5,0,-3,FALSE,Inferior,,,no
17,46,M,N,1,94,exactly,6,7,blue,red,1,1,2,1,4,1,1,0,1,?,Superior,,,no
17,46,M,N,1,95,more-than,6,9,red,blue,2,1,5,1,2,1,5,0,3,TRUE,Superior,,,no
17,46,M,N,1,96,more-than,5,2,blue,yellow,2,0,3,0,6,1,1,0,-3,FALSE,Inferior,,,no
17,46,M,N,1,97,no-more-than,4,1,green,blue,3,0,1,1,4,0,6,0,-3,TRUE,Inferior,,,no
17,46,M,N,1,98,no-less-than,6,7,blue,red,4,0,2,0,5,1,2,1,1,TRUE,Superior,,,no
17,46,M,N,1,99,no-less-than,5,4,blue,red,1,1,5,0,3,0,1,0,-1,FALSE,Inferior,,,no
17,46,M,N,1,100,exactly,5,4,blue,yellow,2,0,5,0,5,0,3,1,-1,FALSE,Inferior,,,no
17,46,M,N,1,101,no-more-than,5,6,blue,yellow,1,0,3,1,3,1,4,0,1,FALSE,Superior,,,no
17,46,M,N,1,102,no-more-than,5,4,red,yellow,3,1,2,0,2,0,1,0,-1,TRUE,Inferior,,,no
17,46,M,N,1,103,less-than,5,6,green,blue,1,0,2,0,3,1,3,1,1,FALSE,Superior,,,no
17,46,M,N,1,104,no-more-than,6,5,blue,green,3,0,1,1,4,0,2,0,-1,TRUE,Inferior,,,no
17,46,M,N,1,105,less-than,6,8,green,blue,1,1,1,0,3,1,4,1,2,FALSE,Superior,,,no
17,46,M,N,1,106,exactly,6,6,green,yellow,2,0,6,1,5,0,4,0,0,TRUE,Equal,,,yes
17,46,M,N,1,107,less-than,4,3,red,black,5,0,3,0,5,1,2,0,-1,TRUE,Inferior,,,no
17,46,M,N,1,108,no-more-than,6,9,green,red,2,1,6,0,4,1,3,1,3,FALSE,Superior,,,no
17,46,M,N,1,109,no-less-than,4,1,blue,black,3,1,3,0,1,0,4,0,-3,FALSE,Inferior,,,no
17,46,M,N,1,110,no-more-than,4,6,blue,black,6,0,3,1,5,0,3,1,2,FALSE,Superior,,,no
17,46,M,N,1,111,exactly,4,6,blue,red,1,0,2,1,1,1,3,1,2,?,Superior,,,no
17,46,M,N,1,112,more-than,5,5,green,red,6,0,2,1,1,1,2,1,0,FALSE,Equal,,,no
17,46,M,N,1,113,no-more-than,5,7,red,blue,3,1,4,1,6,0,6,0,2,FALSE,Superior,,,no
17,46,M,N,1,114,exactly,5,2,green,blue,5,0,6,1,2,0,3,0,-3,FALSE,Inferior,,,no
17,46,M,N,1,115,exactly,5,7,green,black,3,1,1,0,6,0,4,1,2,?,Superior,,,no
17,46,M,N,1,116,no-less-than,6,8,green,blue,3,0,1,1,4,1,3,1,2,TRUE,Superior,,,no
17,46,M,N,1,117,no-more-than,5,2,red,black,4,0,1,0,1,1,3,0,-3,TRUE,Inferior,,,no
17,46,M,N,1,118,no-less-than,6,6,blue,red,3,1,4,0,5,0,3,1,0,TRUE,Equal,,,no
17,46,M,N,1,119,exactly,6,8,red,yellow,4,0,5,0,2,1,6,1,2,?,Superior,,,yes
17,46,M,N,1,120,more-than,5,4,red,yellow,6,1,4,0,6,0,3,0,-1,FALSE,Inferior,,,no
17,46,M,N,2,1,no-more-than,4,4,green,black,1,1,3,1,3,0,6,0,0,TRUE,Equal,,,no
17,46,M,N,2,2,more-than,6,9,red,green,4,0,2,1,5,1,2,1,3,TRUE,Superior,,,no
17,46,M,N,2,3,no-more-than,5,2,blue,yellow,4,0,1,0,3,1,5,0,-3,TRUE,Inferior,,,no
17,46,M,N,2,4,more-than,4,7,green,blue,1,1,3,1,3,0,3,1,3,TRUE,Superior,,,no
17,46,M,N,2,5,no-less-than,4,7,green,yellow,5,0,1,1,3,1,3,1,3,TRUE,Superior,,,no
17,46,M,N,2,6,no-less-than,5,4,green,yellow,4,1,4,0,4,0,5,0,-1,FALSE,Inferior,,,no
17,46,M,N,2,7,less-than,4,6,blue,black,2,1,2,1,2,1,2,0,2,FALSE,Superior,,,no
17,46,M,N,2,8,less-than,4,2,red,black,6,1,6,0,6,0,4,0,-2,TRUE,Inferior,,,no
17,46,M,N,2,9,exactly,6,7,blue,yellow,4,0,1,1,6,0,6,1,1,?,Superior,,,yes
17,46,M,N,2,10,less-than,5,7,red,blue,4,0,4,1,3,1,3,0,2,FALSE,Superior,,,no
17,46,M,N,2,11,no-less-than,6,7,red,green,3,1,1,1,3,1,2,0,1,TRUE,Superior,,,no
17,46,M,N,2,12,less-than,6,5,red,blue,2,0,2,0,1,0,2,1,-1,TRUE,Inferior,,,no
17,46,M,N,2,13,less-than,5,6,red,blue,1,1,4,1,5,0,1,1,1,FALSE,Superior,,,no
17,46,M,N,2,14,exactly,4,2,green,yellow,6,0,2,0,5,0,6,1,-2,FALSE,Inferior,,,no
17,46,M,N,2,15,exactly,5,6,green,blue,4,0,1,1,6,0,5,1,1,?,Superior,,,yes
17,46,M,N,2,16,less-than,5,2,blue,yellow,3,0,5,0,1,0,3,1,-3,TRUE,Inferior,,,no
17,46,M,N,2,17,more-than,5,6,blue,yellow,2,1,3,1,1,1,6,0,1,TRUE,Superior,,,no
17,46,M,N,2,18,no-more-than,6,9,green,red,3,1,2,0,3,1,3,1,3,FALSE,Superior,,,no
17,46,M,N,2,19,more-than,5,8,green,red,6,0,2,1,3,0,6,1,3,TRUE,Superior,,,no
17,46,M,N,2,20,no-more-than,4,7,blue,black,2,1,2,1,6,0,3,1,3,FALSE,Superior,,,no
17,46,M,N,2,21,less-than,5,5,blue,green,1,1,1,0,3,1,1,1,0,FALSE,Equal,,,no
17,46,M,N,2,22,exactly,6,9,red,blue,1,0,2,0,6,1,3,1,3,?,Superior,,,yes
17,46,M,N,2,23,no-more-than,4,5,blue,black,1,1,3,1,1,0,1,1,1,FALSE,Superior,,,no
